run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_geometry_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_geometry_div,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_alu_calc_count,param_object_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
22,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00022.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,64,ForwardPrepass,depth_prepass,forward,,total,0.93050,0.93366,0.94272,0.93263,0.93050,0.93066,0.93446,0.93469,1.47994,1.48048,1.48432,1.48063,1.48003,1.48019,1.48086,1.48429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.41056,2.41408,2.42336,2.41326,2.41072,2.41110,2.41504,2.41878,147456,0,8,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,64,2304,2,quad_alu_orthogonal,0,22,0,success,0,
23,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00023.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,64,VisBuf,visibility,resolve,,total,0.93187,0.93238,0.93306,0.93242,0.93190,0.93216,0.93267,0.93286,0.65082,0.65117,0.66278,0.65302,0.65085,0.65094,0.66224,0.66272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.58298,1.58365,1.59533,1.58544,1.58298,1.58326,1.59453,1.59530,147456,0,8,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,64,2304,4,quad_alu_orthogonal,0,23,0,success,0,
24,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00024.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,96,Forward,forward,,,total,1.78659,1.78768,1.78992,1.78768,1.78672,1.78701,1.78835,1.78915,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.78659,1.78768,1.78992,1.78768,1.78672,1.78701,1.78835,1.78915,147456,0,8,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,96,2304,1,quad_alu_orthogonal,0,24,0,success,0,
25,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00025.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,96,ForwardPrepass,depth_prepass,forward,,total,0.93040,0.93373,0.93488,0.93257,0.93053,0.93075,0.93430,0.93485,1.77306,1.77379,1.77904,1.77385,1.77322,1.77344,1.77424,1.77507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.70374,2.70742,2.70992,2.70642,2.70400,2.70438,2.70838,2.70931,147456,0,8,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,96,2304,2,quad_alu_orthogonal,0,25,0,success,0,
26,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00026.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,96,VisBuf,visibility,resolve,,total,0.93210,0.93258,0.93325,0.93257,0.93213,0.93226,0.93290,0.93312,0.96384,0.96419,0.97837,0.96700,0.96390,0.96397,0.97763,0.97824,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.89619,1.89686,1.91136,1.89957,1.89622,1.89642,1.91021,1.91123,147456,0,8,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,96,2304,4,quad_alu_orthogonal,0,26,0,success,0,
27,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00027.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,128,Forward,forward,,,total,2.07930,2.08093,2.08397,2.08108,2.07958,2.08022,2.08202,2.08394,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.07930,2.08093,2.08397,2.08108,2.07958,2.08022,2.08202,2.08394,147456,0,8,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,128,2304,1,quad_alu_orthogonal,0,27,0,success,0,
28,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00028.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,128,ForwardPrepass,depth_prepass,forward,,total,0.93059,0.93392,0.93536,0.93273,0.93066,0.93088,0.93456,0.93488,2.06634,2.06723,2.07488,2.06769,2.06637,2.06669,2.06883,2.07466,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.99734,3.00090,3.00880,3.00042,2.99738,2.99786,3.00278,3.00877,147456,0,8,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,128,2304,2,quad_alu_orthogonal,0,28,0,success,0,
29,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00029.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,128,VisBuf,visibility,resolve,,total,0.93203,0.93277,0.93325,0.93275,0.93222,0.93238,0.93306,0.93325,1.27670,1.27699,1.29408,1.27806,1.27670,1.27683,1.27805,1.29386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.20909,2.20979,2.22678,2.21080,2.20918,2.20944,2.21091,2.22614,147456,0,8,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,128,2304,4,quad_alu_orthogonal,0,29,0,success,0,
30,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00030.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,192,Forward,forward,,,total,2.66538,2.66691,2.67757,2.66724,2.66573,2.66624,2.66778,2.67514,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.66538,2.66691,2.67757,2.66724,2.66573,2.66624,2.66778,2.67514,147456,0,8,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,192,2304,1,quad_alu_orthogonal,0,30,0,success,0,
31,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00031.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,192,ForwardPrepass,depth_prepass,forward,,total,0.93098,0.93414,0.93517,0.93306,0.93104,0.93133,0.93485,0.93504,2.65226,2.65347,2.67677,2.65440,2.65235,2.65286,2.65894,2.66432,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.58406,3.58746,3.61142,3.58746,3.58413,3.58454,3.59072,3.59568,147456,0,8,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,192,2304,2,quad_alu_orthogonal,0,31,0,success,0,
32,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00032.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,192,VisBuf,visibility,resolve,,total,0.93274,0.93312,0.93382,0.93311,0.93277,0.93286,0.93334,0.93344,1.90262,1.90352,1.90637,1.90364,1.90269,1.90288,1.90467,1.90557,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.83558,2.83664,2.83965,2.83675,2.83565,2.83594,2.83792,2.83885,147456,0,8,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,8,1,1,256,1,192,2304,4,quad_alu_orthogonal,0,32,0,success,0,
33,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00033.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,0,Forward,forward,,,total,0.49053,0.49101,0.49162,0.49102,0.49059,0.49072,0.49133,0.49158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49053,0.49101,0.49162,0.49102,0.49059,0.49072,0.49133,0.49158,147456,0,12,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,0,1024,1,quad_alu_orthogonal,0,33,0,success,0,
34,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00034.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.48598,0.48666,0.48733,0.48667,0.48602,0.48624,0.48707,0.48726,0.49558,0.49613,0.49677,0.49616,0.49590,0.49600,0.49632,0.49661,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98192,0.98285,0.98378,0.98283,0.98198,0.98227,0.98333,0.98365,147456,0,12,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,0,1024,2,quad_alu_orthogonal,0,34,0,success,0,
35,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00035.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.48800,0.48870,0.50349,0.48880,0.48803,0.48838,0.48902,0.48941,0.02624,0.02634,0.02717,0.02635,0.02624,0.02627,0.02640,0.02704,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51434,0.51501,0.53053,0.51515,0.51440,0.51469,0.51539,0.51578,147456,0,12,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,0,1024,4,quad_alu_orthogonal,0,35,0,success,0,
36,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00036.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,1,Forward,forward,,,total,0.50294,0.50381,0.51293,0.50386,0.50310,0.50339,0.50426,0.50474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50294,0.50381,0.51293,0.50386,0.50310,0.50339,0.50426,0.50474,147456,0,12,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,1,1024,1,quad_alu_orthogonal,0,36,0,success,0,
37,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00037.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,1,ForwardPrepass,depth_prepass,forward,,total,0.48595,0.48662,0.61651,0.48767,0.48608,0.48621,0.48694,0.48723,0.50509,0.50563,0.50618,0.50565,0.50509,0.50534,0.50602,0.50614,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99114,0.99226,1.12160,0.99332,0.99146,0.99178,0.99274,0.99334,147456,0,12,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,1,1024,2,quad_alu_orthogonal,0,37,0,success,0,
38,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00038.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,1,VisBuf,visibility,resolve,,total,0.48771,0.48835,0.48906,0.48838,0.48771,0.48803,0.48877,0.48902,0.04301,0.04314,0.04368,0.04316,0.04301,0.04304,0.04330,0.04339,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53075,0.53152,0.53226,0.53154,0.53085,0.53114,0.53200,0.53222,147456,0,12,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,1,1024,4,quad_alu_orthogonal,0,38,0,success,0,
39,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00039.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,2,Forward,forward,,,total,0.51149,0.51242,0.51328,0.51241,0.51165,0.51197,0.51290,0.51322,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51149,0.51242,0.51328,0.51241,0.51165,0.51197,0.51290,0.51322,147456,0,12,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,2,1024,1,quad_alu_orthogonal,0,39,0,success,0,
40,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00040.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,2,ForwardPrepass,depth_prepass,forward,,total,0.48598,0.48659,0.48723,0.48662,0.48608,0.48624,0.48707,0.48720,0.51178,0.51261,0.51315,0.51258,0.51187,0.51222,0.51293,0.51309,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99786,0.99923,1.00029,0.99920,0.99805,0.99862,0.99984,1.00022,147456,0,12,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,2,1024,2,quad_alu_orthogonal,0,40,0,success,0,
41,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00041.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,2,VisBuf,visibility,resolve,,total,0.48755,0.48832,0.48918,0.48835,0.48768,0.48797,0.48880,0.48906,0.04982,0.05002,0.05043,0.05003,0.04982,0.04992,0.05018,0.05037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53757,0.53834,0.53926,0.53838,0.53770,0.53795,0.53888,0.53914,147456,0,12,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,2,1024,4,quad_alu_orthogonal,0,41,0,success,0,
42,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00042.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,4,Forward,forward,,,total,0.52835,0.52912,0.53002,0.52912,0.52845,0.52864,0.52963,0.52995,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52835,0.52912,0.53002,0.52912,0.52845,0.52864,0.52963,0.52995,147456,0,12,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,4,1024,1,quad_alu_orthogonal,0,42,0,success,0,
43,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00043.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,4,ForwardPrepass,depth_prepass,forward,,total,0.48602,0.48659,0.48723,0.48659,0.48605,0.48618,0.48694,0.48717,0.52538,0.52627,0.52688,0.52624,0.52541,0.52573,0.52662,0.52685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01152,1.01283,1.01386,1.01282,1.01168,1.01219,1.01344,1.01379,147456,0,12,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,4,1024,2,quad_alu_orthogonal,0,43,0,success,0,
44,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00044.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,4,VisBuf,visibility,resolve,,total,0.48742,0.48822,0.48912,0.48821,0.48752,0.48774,0.48864,0.48899,0.06944,0.06966,0.07043,0.06969,0.06947,0.06960,0.06979,0.07008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.55706,0.55792,0.55923,0.55790,0.55712,0.55741,0.55840,0.55875,147456,0,12,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,4,1024,4,quad_alu_orthogonal,0,44,0,success,0,
45,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00045.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,8,Forward,forward,,,total,0.56282,0.56378,0.56883,0.56381,0.56294,0.56320,0.56429,0.56454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56282,0.56378,0.56883,0.56381,0.56294,0.56320,0.56429,0.56454,147456,0,12,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,12,1,1,256,1,8,1024,1,quad_alu_orthogonal,0,45,0,success,0,
